돌발일시,관리기관,도로타입,도로번호,도로명,방향,돌발구분,돌발상세구분,돌발내용,X,Y,링크아이디,돌발종료일시,요일,요일구분
2025-10-17 13:50,경찰청,시군도,0.0,광덕대로,,공사,작업,<공사>::광덕로::하이마트사거리::한양빌딩사거리::1차로::주의운전::유지보수 ,126.83109,37.316116,2170034100,2025-10-17 14:20,Friday,평일
2025-10-17 7:13,한국도로공사,고속국도,50.0,영동고속도로,강릉 방향,기타돌발,장애물,"(1,2차로)장애물처리중",127.3929,37.24,2300021301,-,Friday,평일
2025-10-17 7:29,한국도로공사,고속국도,30.0,당진대전선,대전 방향,기타돌발,고장,(갓길)고장차처리중,127.2645,36.4425,4130093700,-,Friday,평일
2025-10-17 7:53,경찰청,일반국도,0.0,달구벌대로,,교통사고,사고,<사고>::신천서쪽자전거길::수성교::수성교교차로::3차로::주의운전::고장 차량 ,128.609065,35.861241,1550009500,2025-10-17 8:23,Friday,평일
2025-10-17 9:03,경찰청,고속국도,1.0,경부고속도로,서울 방향,공사,작업,<공사>::경부고속도로::양산JC::양산IC::종점방향::2차로::작업 양산JC → 양산IC 경부선 종점 ,129.049,35.3707,3880407800,2025-10-17 9:33,Friday,평일
2025-10-17 9:41,한국도로공사,고속국도,10.0,남해고속도로,부산 방향,기타돌발,차량증가/정체,차량증가/정체,128.6068,35.2862,4140170600,-,Friday,평일
2025-10-18 11:13,한국도로공사,고속국도,1.0,경부고속도로,부산 방향,공사,작업,(차로교대)차로교대노면보수작업중,127.4872,36.3456,1830191900,-,Saturday,주말
2025-10-18 12:03,한국도로공사,고속국도,1.0,경부고속도로,서울 방향,기타돌발,차량증가/정체,차량증가/정체,127.4289,36.5068,2830037200,-,Saturday,주말
2025-10-18 9:16,경찰청,일반국도,0.0,중앙대로,,교통사고,사고,<사고>::중앙대로::김태호과자점::구서교남측::1차로::주의운전::고장 차량 ,129.0911,35.251669,1400296501,2025-10-18 9:46,Saturday,주말
2025-10-19 11:45,경찰청,도시고속국도,88.0,올림픽대로,,교통사고,사고,<사고>::올림픽대로::암사대교::강동대교::1차로::주의운전::교통사고  서울청,127.140651,37.566796,1240055003,2025-10-19 12:15,Sunday,주말
2025-10-19 19:02,한국도로공사,고속국도,1.0,경부고속도로,서울 방향,기타돌발,고장,(갓길)승용차고장처리중,129.0908,35.8379,3520031102,-,Sunday,주말
2025-10-19 9:30,경찰청,특별광역시도,0.0,오류대로,,기타,행사,<행사>::오류로8길::버들유치원::오류동역2번출구::1차로::[집회] 장소: 평강제일교회 앞::집회  서울청,126.843918,37.492435,1160036900,2025-10-19 10:30,Sunday,주말
2025-10-20 10:23,경찰청,고속국도,1.0,경부고속도로,서울 방향,교통사고,사고,<사고>::경부고속도로::목천IC::천안JC::종점방향::::고장 목천IC → 천안JC 경부선 종점 ,127.2036,36.7663,3010154400,2025-10-20 10:53,Monday,평일
2025-10-20 13:14,경찰청,시군도,0.0,김포한강대로,,교통사고,사고,<사고>::김포한강6로::발산교차로::운곡사거리::3차로::사고처리중::교통사고 ,126.663397,37.656137,2320305700,2025-10-20 15:00,Monday,평일
2025-10-20 14:28,한국도로공사,고속국도,15.0,서해안고속도로,서울 방향,공사,작업,"(3,4차로)차선도색작업중",126.8969,37.2767,2330061500,-,Monday,평일
2025-10-20 21:21,한국도로공사,고속국도,100.0,수도권제1순환고속도로,판교-구리 방향,공사,작업,"송추(51K)-사패산터널(45K)(1,2차로)시설물보수작업중",126.9763,37.7144,2350530200,2025-10-21 5:18,Monday,평일
2025-10-20 22:11,한국도로공사,고속국도,100.0,수도권제1순환고속도로,판교-일산 방향,교통사고,사고,(5차로)중형화물차관련사고처리중,126.7526,37.5632,1670004000,-,Monday,평일
2025-10-20 7:55,한국도로공사,고속국도,251.0,호남지선,논산 방향,기타돌발,차량증가/정체,차량증가/정체,127.3312,36.3656,1860006400,-,Monday,평일
2025-10-20 8:02,한국도로공사,고속국도,551.0,중앙선지선,김해 방향,공사,작업,(갓길)시설물사고복구작업중,129.0402,35.3349,3880011100,-,Monday,평일
2025-10-20 8:12,경찰청,고속국도,50.0,영동고속도로,강릉 방향,공사,작업,<공사>::영동고속도로::진부IC::대관령IC::종점방향::2차로::작업 진부IC → 대관령IC 영동선 종점 ,128.5991,37.6665,2600034801,2025-10-20 8:42,Monday,평일
2025-10-20 8:14,한국도로공사,고속국도,45.0,중부내륙고속도로,양평 방향,기타돌발,고장,(갓길)소형화물차고장처리중,128.3585,35.7851,3670533600,-,Monday,평일
2025-10-20 8:22,한국도로공사,고속국도,600.0,부산외곽선,기장 방향,공사,작업,(갓길)비탈면보수작업중,128.9108,35.3007,3850928800,-,Monday,평일
2025-10-20 8:36,경찰청,고속국도,104.0,남해고속도로제2지선,부산 방향,공사,작업,<공사>::남해고속도로제2지선::서부산IC::서부산IC::종점방향::::작업 서부산IC → 서부산IC 남해2지선 종점 ,128.9468,35.1568,1410008500,2025-10-20 9:06,Monday,평일
2025-10-20 8:55,경찰청,시군도,0.0,동탄원천대로,,공사,작업,<공사>::관터1길::먼내삼거리::아이들세상어린이집::1차로::주의운전::가로수 벌목 ,127.05487,37.270443,2030039000,2025-10-20 9:25,Monday,평일
2025-10-20 9:21,한국도로공사,고속국도,65.0,동해고속도로,삼척 방향,교통사고,사고,(1차로)승용차단독사고처리중,129.0925,37.504,2530019600,-,Monday,평일
2025-10-20 9:27,한국도로공사,고속국도,60.0,서울양양고속도로,양양 방향,공사,작업,(2차로)이동차선도색작업중,127.9602,37.7586,2570054902,-,Monday,평일
2025-10-20 9:47,경찰청,고속국도,141.0,함양울산고속도로,울산 방향,공사,작업,<공사>::함양울산고속도로::청량터널::울주JC::종점방향::::작업 청량터널 → 울주JC 함양울산선 종점 ,129.2559,35.5014,1961196401,2025-10-20 10:17,Monday,평일
2025-10-21 12:17,한국도로공사,고속국도,55.0,중앙고속도로,춘천 방향,기타돌발,고장,(갓길)승용차고장처리중,128.3597,36.9183,2820003301,-,Tuesday,평일
2025-10-21 12:49,한국도로공사,고속국도,1.0,경부고속도로,부산 방향,공사,작업,(1차로이동)중분대청소작업중,129.1863,35.8059,3521194400,-,Tuesday,평일
2025-10-21 13:55,경찰청,고속국도,35.0,통영대전고속도로,통영 방향,공사,작업,<공사>::통영대전고속도로::서상IC::함양터널::기점방향::1차로::작업 서상IC → 함양터널 통영대전선 기점 ,127.677,35.6623,3960025901,2025-10-21 14:25,Tuesday,평일
2025-10-21 14:08,경찰청,고속국도,40.0,평택제천고속도로,제천 방향,공사,작업,<공사>::평택제천고속도로::대소분기점::금왕꽃동네IC::종점방향::1차로::작업 대소분기점 → 금왕꽃동네IC 평택제천선 종점 ,127.5507,36.9547,2810054400,2025-10-21 14:12,Tuesday,평일
2025-10-21 14:33,한국도로공사,고속국도,16.0,울산고속도로,울산 방향,기타돌발,고장,(1차로)화물차고장처리중,129.2279,35.5699,1960027801,-,Tuesday,평일
2025-10-21 14:53,경찰청,고속국도,30.0,당진영덕고속도로,당진 방향,교통사고,사고,<사고>::당진영덕고속도로::입침큰말길3031::예산수덕사IC::기점방향::::고장 입침큰말길3031 → 예산수덕사IC 당진대전선 기점 ,126.8011,36.6612,2980033100,2025-10-21 15:23,Tuesday,평일
2025-10-21 16:36,경찰청,도시고속국도,61.0,동부간선도대로,성수JC 방향,교통사고,사고,<사고>::동부간선도로::미륭미성삼호3차아파::성북구노원구::2차로::추돌사고 동부간선로 월계1교→월릉JC 성수JC 방향 ,127.070462,37.616297,1100000501,2025-10-21 17:06,Tuesday,평일
2025-10-21 20:22,한국도로공사,고속국도,45.0,중부내륙고속도로,창원 방향,공사,작업,(2차로)아스팔트포장작업중,128.1963,36.4891,3580030931,-,Tuesday,평일
2025-10-21 7:56,한국도로공사,고속국도,100.0,수도권제1순환고속도로,판교-일산 방향,기타돌발,차량증가/정체,차량증가/정체,126.8601,37.3728,2240014601,-,Tuesday,평일
2025-10-21 7:58,경찰청,고속국도,50.0,영동고속도로,서창 방향,공사,작업,<공사>::영동고속도로::대관령IC::진부IC::기점방향::2차로::작업 대관령IC → 진부IC 영동선 기점 ,128.5637,37.6528,2600034701,2025-10-21 8:28,Tuesday,평일
2025-10-21 9:47,한국도로공사,고속국도,45.0,중부내륙고속도로,양평 방향,공사,작업,(2차로)차선도색작업중,127.8495,37.0003,2720034502,-,Tuesday,평일
2025-10-22 0:57,한국도로공사,고속국도,10.0,남해고속도로,영암 방향,기타돌발,역주행,역주행발생처리중,126.5286,34.7572,3380052700,-,Wednesday,평일
2025-10-22 10:09,경찰청,시군도,0.0,광교호수공원대로,,공사,작업,<공사>::광교호수공원로::신나는어린이집::유원지삼거리::1차로::주의운전::도로공사 ,127.058502,37.271581,2030061800,2025-10-22 10:39,Wednesday,평일
2025-10-22 17:28,한국도로공사,고속국도,1.0,경부고속도로,서울 방향,기타돌발,차량증가/정체,차량증가/정체,127.4333,36.372,1870203300,-,Wednesday,평일
2025-10-22 21:50,한국도로공사,고속국도,45.0,중부내륙고속도로,양평 방향,기타돌발,고장,(갓길)고장차처리중,127.4651,37.4833,2400218102,-,Wednesday,평일
2025-10-22 5:46,한국도로공사,고속국도,100.0,수도권제1순환고속도로,판교-일산 방향,기타돌발,차량증가/정체,차량증가/정체,126.7488,37.5531,1670004000,-,Wednesday,평일
2025-10-22 6:58,한국도로공사,고속국도,15.0,서해안고속도로,서울 방향,공사,작업,(갓길)노면포장작업중,126.697,35.5929,3190280700,-,Wednesday,평일
2025-10-22 8:10,한국도로공사,고속국도,151.0,서천공주고속도로,공주 방향,공사,작업,(2차로)열화보수작업중,126.9953,36.4023,2960230500,-,Wednesday,평일
2025-10-22 8:48,경찰청,고속국도,30.0,당진영덕고속도로,영덕 방향,공사,작업,<공사>::당진영덕고속도로::유구IC::유구IC::종점방향::::작업 유구IC → 유구IC 당진대전선 종점 ,126.972,36.5675,2860170600,2025-10-22 9:18,Wednesday,평일
2025-10-22 9:35,한국도로공사,고속국도,10.0,남해고속도로,영암 방향,공사,작업,(2차로)ITS통신설비설치작업중,127.0524,34.7974,3330057600,-,Wednesday,평일
2025-10-22 9:36,경찰청,고속국도,55.0,중앙고속도로,춘천 방향,공사,작업,<공사>::중앙고속도로::안동JC::남안동IC::종점방향::2차로::작업 안동JC → 남안동IC 중앙선 종점 ,128.6205,36.4683,3540957300,2025-10-22 10:06,Wednesday,평일
2025-10-23 0:11,경찰청,일반국도,0.0,달구벌대로,,공사,작업,<공사>::달구벌대로::만촌네거리::남부빌딩::1차로::주의운전::지하 시설 작업 ,128.643809,35.859042,1550008200,2025-10-23 0:41,Thursday,평일
2025-10-23 10:50,경찰청,도시고속국도,70.0,강변북대로,,교통사고,사고,<사고>::강변북로::청담대교::영동대교::4차로::::교통사고  서울청,127.064141,37.5323,1040000201,2025-10-23 11:20,Thursday,평일
2025-10-23 11:03,한국도로공사,고속국도,100.0,수도권제1순환고속도로,판교-일산 방향,공사,작업,(8차로)화물하이패스차로시설물보수작업중,126.8052,37.4493,2240029501,-,Thursday,평일
2025-10-23 12:45,경찰청,고속국도,50.0,영동고속도로,강릉 방향,기상,기상,<기상>::영동고속도로::대관령5터널북측::강릉대관령휴게소::종점방향::::강우 대관령5터널북측 → 강릉대관령휴게소 영동선 종점 ,128.7784,37.7242,2520014002,2025-10-23 13:15,Thursday,평일
2025-10-23 13:48,경찰청,고속국도,1.0,경부고속도로,부산 방향,교통사고,사고,<사고>::경부고속도로::죽암교::죽전교::기점방향::4차로::장애물 죽암교 → 죽전교 경부선 기점 ,127.4311,36.5201,2830037200,2025-10-23 13:51,Thursday,평일
2025-10-23 15:37,한국도로공사,고속국도,50.0,영동고속도로,강릉 방향,기타돌발,차량증가/정체,차량증가/정체,127.3529,37.2507,2300022400,-,Thursday,평일
2025-10-23 15:43,경찰청,도시고속국도,70.0,강변북대로,구리 방향,교통사고,사고,<사고>::강변북로::동작대교북측::반포대교북측::2차로::추돌사고 강변북로 동작대교북단→반포대교북단 구리 방향 ,126.988078,37.516613,1020000401,2025-10-23 16:13,Thursday,평일
2025-10-23 15:44,한국도로공사,고속국도,50.0,영동고속도로,강릉 방향,기상,안개,"안개""주의""",128.7965,37.7549,2520013901,-,Thursday,평일
2025-10-23 21:35,한국도로공사,고속국도,65.0,동해고속도로,속초 방향,교통사고,사고,(1차로)승용차사고처리중,128.8095,37.8676,2520035401,-,Thursday,평일
2025-10-23 6:01,한국도로공사,고속국도,15.0,서해안고속도로,서울 방향,기타돌발,차량증가/정체,차량증가/정체,126.8605,37.344,2160016300,-,Thursday,평일
2025-10-23 6:44,한국도로공사,고속국도,40.0,평택제천고속도로,제천 방향,기타돌발,고장,(갓길)화물차고장처리중,127.1552,37.036,2310029201,-,Thursday,평일
2025-10-23 7:58,한국도로공사,고속국도,10.0,남해고속도로,부산 방향,공사,작업,(갓길)시설물설치작업종료,127.809,34.999,3940391700,2025-10-23 8:47,Thursday,평일
2025-10-23 8:22,경찰청,고속국도,60.0,서울양양고속도로,서울 방향,공사,작업,<공사>::서울양양고속도로::가평군양평군::서종IC동측::기점방향::2차로::작업 가평군양평군 → 서종IC동측 서울양양선 기점 ,127.3946,37.6341,2400477600,2025-10-23 8:52,Thursday,평일
2025-10-23 8:30,한국도로공사,고속국도,55.0,중앙고속도로,춘천 방향,공사,작업,(2차로)터널구조물보수작업중,127.7968,37.7245,2570631300,2025-10-23 16:50,Thursday,평일
2025-10-24 14:35,한국도로공사,고속국도,251.0,호남지선,대전 방향,기타돌발,고장,(갓길)소형화물차고장처리중,127.1559,36.1477,2900004232,2025-10-24 15:42,Friday,평일
2025-10-24 20:20,경찰청,고속국도,45.0,중부내륙고속도로,양평 방향,교통사고,사고,<사고>::중부내륙고속도로::감곡IC::감곡IC::종점방향::1차로::사고 감곡IC → 감곡IC 중부내륙선 종점 ,127.6554,37.1364,2810042100,2025-10-24 20:50,Friday,평일
2025-10-24 7:33,한국도로공사,고속국도,35.0,통영대전고속도로,대전 방향,공사,작업,(2차로)가드레일설치작업중,127.8588,35.4318,3950032701,-,Friday,평일
2025-10-25 13:08,한국도로공사,고속국도,15.0,서해안고속도로,목포 방향,교통사고,사고,(1차로)승용차관련사고처리중,126.9005,37.2853,2334291800,-,Saturday,주말
2025-10-25 14:13,한국도로공사,고속국도,10.0,남해고속도로,순천 방향,교통사고,사고,(1차로)승용차관련사고처리완료,128.55,35.2914,3900014901,2025-10-25 14:16,Saturday,주말
2025-10-25 15:30,한국도로공사,고속국도,15.0,서해안고속도로,서울 방향,교통사고,사고,(3차로)승용차관련사고처리중,126.8733,37.1791,2330025401,-,Saturday,주말
2025-10-25 21:45,한국도로공사,고속국도,65.0,동해고속도로,부산 방향,교통사고,사고,"(2차로,갓길)승용차단독사고처리중",129.3917,35.8982,3500279000,-,Saturday,주말
